"question_id","question","answer","created_at","updated_at","is_active"
982,"彼は今、のどが乾いているかもしれない。(弱)"," He might be thirsty now.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
983,"お手洗いをお借りしてもいいですか。"," Can I use the bathroom?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
984,"この本を１週間お借りしてもいいですか。"," Can I keep this book for a week?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
985,"あさってあなたの家に行ってもいいですか。"," Can I come to your house the day after tomorrow?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
986,"今晩１１時ごろお電話してもいいですか。"," Can I call you around 11:00 tonight?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
987,"クーラーを少し弱くしてもいいですか。"," Can I turn down the air-conditioner?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
988,"ヒーターを少し強くしてもいいですか。"," Can I turn up the heater?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
989,"月曜日の午後ここへ来ていただけますか。"," Would you come here on Monday afternoon?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
990,"家まで車で送っていただけますか。"," Would you drive me home?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
991,"５時に車で迎えに来ていただけますか。"," Would you pick me up at 5:00?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
992,"この本を１週間貸していただけますか。"," Would you lend me this book for a week?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
993,"明朝起こしていただけますか。"," Would you wake me up tomorrow morning?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
994,"私に飲み物を持ってきていただけますか。"," Would you bring me a drink?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
995,"何か食べましょう。"," Let's eat something.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
996,"何か飲みましょう。"," Let's drink something.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
997,"お母さん、私に何か料理して。"," Mom, cook something for me.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
998,"彼に何かプレゼントしよう。"," Let's give him something.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
999,"彼は何か今勉強しています。"," He's studying something now.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1000,"彼は今何かしています。"," He's doing something now.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1001,"あなたは何か食べましたか。"," Did you eat anything?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1002,"あなたは何か今朝勉強しましたか。"," Did you study anything this morning.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1003,"あなたは何か彼から貰ったのですか。"," Did you get anything from him?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1004,"あなたは今何かしているのですか。"," Are you doing anything now?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1005,"あなたはロシアについて何か知っていますか。"," Do you know anything about Russia?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1006,"テーブルの下に何かありますか。"," Is anything under the table?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1007,"あなたは彼に何かプレゼントしたのですか。"," Did you give him anything?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1008,"私は今朝何も食べませんでした。"," I didn't eat anything this morning.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1009,"私は何も食べたくありません。"," I don't want to eat anything.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1010,"私は何もしたくありません。"," I don't want to do anything.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1011,"私は彼らのことは何も知りません。"," I don't know anything about them.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1012,"私はパーティで何も飲みませんでした。"," I didn't drink anything at the party.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1013,"最近は私はあの店では何も買いません。"," These days I don't buy anything at that store.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1014,"今日彼は何も私に言いませんでした。"," Today he didn't say anything to me.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1015,"何もうまくいかないでしょう。"," Nothing will go well.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1016,"この店は何も高くありません。"," Nothing in this store is expensive.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1017,"あの店では新鮮なものは何もありません。"," Nothing in that store is fresh.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1018,"イタリア料理ほどおいしいものはないね。"," Nothing is better than Italian food.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1019,"日本料理ほど健康によいものはありません。"," Nothing is better for your health than Japanese food.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1020,"メキシコ料理ほど辛いものはないね。"," Nothing is hotter than Mexican food.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1021,"私は彼のことは何も知りません。"," I don't know anything about him.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1022,"私は昨日は何もしませんでした。(nothing)"," I did nothing yesterday.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1023,"私はあなたから何も欲しくありません。"," I don't want anything from you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1024,"私は彼に何もプレゼントしませんでした。(nothing)"," I gave him nothing.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1025,"私は彼らから何も買いませんでした。"," I didn't buy anything from them.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1026,"このごろは私はあの店では何も買いません。"," These days I don't buy anything at that store.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1027,"お父さんは何でも修理できます。"," My father can fix anything.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1028,"あなたは何を着ても似合います。"," You look good in anything.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1029,"彼は何でもやるでしょう。彼は失業中です。"," He'll do anything. He's jobless.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1030,"お皿の上のもの何でも食べていいですよ。"," You can eat anything on the dish.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1031,"何か飲みましょう。メニューに有るもの何でも注文してください。"," Let's drink something. Order anything on the menu.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1032,"A: 何か食べましょう。B: 何でもいいですよ。"," A: Let's eat something. B: Anything will do for me.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1033,"誰かが入口のところにいます。"," Somebody is at the door.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1034,"誰かが庭にいます。"," Somebody is in the garden.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1035,"誰かが家の正面にいます。"," Somebody is in front of the house.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1036,"彼は誰かとパーティで話していました。"," He was talking to somebody at the party.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1037,"彼は誰かと外出しました。"," He went out with somebody.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1038,"誰かこの質問に答えられますか。"," Can anybody answer this question?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1039,"誰かアラビア語を話せますか。"," Can anybody speak Arabic?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1040,"誰かがあなたを手伝いましたか。"," Did anybody help you?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1041,"誰かビルの住所を知っていますか。"," Does anybody know Bill's address?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1042,"学校へ行く途中で誰かに会いましたか。"," Did you see anybody on the way to school?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1043,"私は今日誰にも電話しませんでした。"," I didn't call anybody today.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1044,"私は教会の近くで誰にも会いませんでした。"," I didn't see anybody near the church.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1045,"私は誰にも同意しません。"," I don't agree with anybody.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1046,"私はパーティで誰にも話しかけませんでした。"," I didn't speak to anybody at the party.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1047,"私はこのことを誰にも話しませんでした。"," I didn't tell this to anybody.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1048,"誰も彼のことを好きではありません。"," Nobody likes him.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1049,"誰も彼と話しません。"," Nobody talks to him.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1050,"誰も今日は私に電話してきませんでした。"," Nobody called me today.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1051,"事務所の人は誰もオランダ語を話せません。"," Nobody in the office can speak Dutch.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1052,"誰も彼のパーティに行きませんでした。"," Nobody went to his party.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1053,"誰も彼女に同意しません。"," Nobody agrees with her.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1054,"ビルは誰とでもデートする。"," Bill goes out with anybody.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1055,"皆さん誰とでも自由に踊ってください。"," Everybody, you're free to dance with anybody.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1056,"あの会社は誰でも雇います。"," That company hires anybody.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1057,"あの大学は誰でも受け入れます。"," That college accepts anybody.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1058,"誰でも会員になれます。"," Anybody can become a member.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1059,"当選すればフランスでは誰でも大統領になれます。"," Anybody can become president in France if they're elected.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1060,"当選すれば日本では誰でも国会議員になれます。"," Anybody can become a member of Congress in Japan if they're elected. ","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1061,"私は明日あなたを手伝うことを約束します。"," I promise to help you tomorrow.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1062,"私は仕事をやめることに決めました。"," I decided to quit my job.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1063,"明日ここへ来ることを忘れないでください。"," Don't forget to come here tomorrow.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1064,"私は彼を支持することを断った。"," I refused to support him.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1065,"私は彼を手伝うことを申し出ました。"," I offered to help him.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1066,"私達は新宿に支店を開くことに同意しました。"," We agreed to open a branch in Shinjuku.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1067,"彼は私にお金を貸すことをためらった。"," He hesitated to lend me the money. ","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1068,"あなたは彼にお金を貸すことを約束したのですか。"," Did you promise to lend him money?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1069,"あなたは店を売ることを決めたのですか。"," Did you decide to sell your store?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1070,"あなたはいつか自分自身の店を開く計画ですか。"," Do you plan to open your own store someday?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1071,"あなたは彼に電話するのを忘れたのですか。"," Did you forget to call him?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1072,"あなたは日本を脱出したいのですか。"," Do you want to get out of Japan?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1073,"あなたは外国に行きたいのですか。"," Do you want to go abroad?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1074,"あなたは私達と一緒にドライブに行きますか。"," Would you like to go for a drive with us?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1075,"明日パーティにいらっしゃいますか。"," Would you like to come to the party tomorrow? ","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1076,"彼は何をしたいのですか。"," What does he want to do?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1077,"彼はどこへ行きたいのですか。"," Where does he want to go?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1078,"彼はいつヨーロッパへ行く計画なのですか。"," When does he plan to go to Europe?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1079,"彼は今年の夏をどこで過ごす計画なのですか。"," Where does he plan to spend this summer?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1080,"彼はどちらを買うことに決めたのですか。"," Which did he decide to buy?","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1081,"彼は誰を雇うことに決めたのですか。"," Who did he decide to hire? ","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1082,"私は彼にベティと別れるように助言した。"," I advised him to break up with Betty.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1083,"私は彼が成功すると思う。"," I expect him to succeed.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1084,"私は彼にスーツを貸してくれるように頼んだ。"," I asked him to lend me his suit.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1085,"私は彼に彼女と仲直りするように説得した。"," I persuaded him to make up with her.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1086,"私は彼にタバコをやめるように励ました。"," I encouraged him to stop smoking.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1087,"私は彼に最善を尽くしてもらいたかった。"," I wanted him to do his best.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1088,"私はどちらを買ったらよいのか決められないんです。"," I can't decide which to buy.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1089,"私は誰と結婚したら良いのかわからないんです。"," I don't know who to marry.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1090,"私は誰を信用したら良いのかわからないんです。"," I don't know who to trust.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1091,"彼の昇進に何をプレゼントしたら良いのか決めましょう。"," Let's decide what to give him for his promotion.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1092,"いつ彼を病院に見舞ったら良いのか決めましょう。"," Let's decide when to visit him at the hospital.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1093,"フランス料理の作り方を見せてくれますか。"," Will you show me how to make French food? ","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1094,"どこで電車を乗り換えたらいいのか教えていただけますか。"," Can you tell me where to change trains? ","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1095,"私は２度と遅れないことを約束します。"," I primise not to be late again.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1096,"私は２度とあなたを怒らせないことを約束します。"," I primise not to make you angry again.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1097,"風邪をひかないように気をつけなさい。"," Be careful not to catch a cold.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1098,"彼の気持ちを傷つけないように気をつけなさい。"," Be careful not to hurt his feelings.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1099,"私は引っ越さないことに決めました。"," I decided not to move out.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1100,"私は店を売らないことに決めた。"," I decided not to sell my store.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1101,"私は彼に家を売らないように助言した。"," I advised him not to sell his house.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1102,"私は彼に彼らと口論しないように助言した。"," I advised him not to argue with them.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1103,"私は彼に１０時過ぎに電話をかけないように頼んだ。"," I asked him not to call me after 10:00.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1104,"私は彼に私を批判しないように頼んだ。"," I asked him not to criticize me.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1105,"私は彼に感情的にならないようにと言った。"," I told him not to be emotional.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1106,"私は彼に気取らないようにと言った。"," I told him not to be a snob.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1107,"私は彼に大学をやめないように説得した。"," I persuaded him not to drop out of college.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1108,"私は彼に彼女と離婚しないように説得した。"," I persuaded him not to divorce her.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1109,"私の夢はパリに住むことです。"," My dream is to live in Paris.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1110,"私の目標は博士号を取ることです。"," My goal is to get a Ph.D.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1111,"私の仕事は彼らの３人の子どもたちの世話をすることです。"," My job is to take care of their three children.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1112,"私の目標はクラスに追いつくことです。"," My goal is to catch up with the class.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1113,"彼らの目標は売上高を上げることです。"," Their goal is to raise sales.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1114,"彼らの目標は中国に工場を作ることなのです。"," Their goal is to build their factory in China.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1115,"私は彼らがあのレストランに入るのを見ました。"," I saw them go into that restaurant.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1116,"私は彼らが四谷で下車するのを見ました。"," I saw them get off at Yotsuya.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1117,"私は彼らが代々木駅の正面でタクシーから降りるのを見ました。"," I saw them get out of a taxi in front of Yoyogi Station.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1118,"私は彼らが銀行から出てくるのを見ました。"," I saw them leave the bank.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1119,"私は彼らが裏口から出ていくのを見ました。"," I saw them go out the back door.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1120,"私は彼らがタクシーに手を降って呼び止めるのを見ました。"," I saw them flag down a cab.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1121,"私達は彼らがバスに乗るのを見ていました。(watch)"," We watched them get on the bus.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1122,"私達は彼らが市役所から出てくるのを見ていました。(watch)"," We watched them leave City Hall.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1123,"私達は彼らがペルー大使館に入るのを見ていました。(watch)"," We watched them go into the Peruvian Embassy.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1124,"私達は彼らが玄関から出てくるのを見ていました。(watch)"," We watched them come out of the entrance.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1125,"私達は彼らの飛行機が離陸するのを見ていました。(watch)"," We watched their plane take off.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1126,"私達は彼らの飛行機が空港に着陸するのを見ていました。(watch)"," We watched their plane land at the airport.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1127,"彼は誰かが出ていくのを聞きました。"," He heard somebody go out.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1128,"彼は誰かが事務所に入ってくるのを聞ききました。"," He heard somebody come into the office.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1129,"私は家の前で車が止まるのを聞きました。"," I heard a car stop in front of the house.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1130,"私はドアがひとりでに開くの聞きました。"," I heard the door open by itself.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1131,"私は銃が発射されるのを聞きました。"," I heard the gun go off.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1132,"私はドアのベルが鳴るのを聞きました。"," I heard the doorbell ring.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1133,"メアリーは誰かが彼女の背中に触るのを感じました。"," Mary felt somebody touch her back.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1134,"私はそのとき誰かが私のハンドバッグに触るのを感じました。"," I felt somebody touch my purse then.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1135,"私はそのとき店がゆれるのを感じました。"," I felt the store shake then.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1136,"私は涙が目に出てくるのを感じました。"," I felt tears come to my eyes.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1137,"私は地面が動くのを感じました。"," I felt the ground move.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1138,"私は突然飛行機が失速するのを感じました。"," I suddenly felt the plane lose speed.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1139,"私は真っ赤になるのを感じました。"," I felt the blood rush to my face.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1140,"お母さんは私に毎日ビタミンを飲ませます。"," Mon makes me take Vitamins every day.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1141,"両親が私にメアリーと会うのを止めさせたんです。"," My parents made me stop seeing Mary.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1142,"彼らが私に車を移動させました。"," They made me move my car.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1143,"私は彼に本を返させました。"," I made him return the book.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1144,"私にそんなに一生懸命勉強させないでください。"," Don't make me study so hard.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1145,"彼に留守番をさせないでください。"," Don't make him house-sit.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1146,"私は歯医者に歯を２本抜いてもらった。"," I had the dentist pull out two of my teeth.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1147,"私は大工さんに店を広げてもらった。"," I had the carpenter enlarge my store.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1148,"私は息子に留守番してもらった。"," I had my son house-sit.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1149,"息子に空港まで車で送ってもらおう。"," Let's have our son take us to the airport.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1150,"私は伊勢丹でドレスを作ってもらっています。"," I'm having Isetan make me a dress.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1151,"私は教授に推薦状を書いてもらっています。"," I'm having my professor write a recommendation.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1152,"私は彼らを山へ行かせてやった。"," I let them go to the mountains.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1153,"私は彼らを結婚させてやった。"," I let them get married.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1154,"私は息子に大学をやめさせてやった。"," I let my son drop out of college.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1155,"彼にお手洗いを使わせてやりなさい。"," Let him use the bathroom.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1156,"彼に何か食べさせてやりなさい。"," Let him eat something.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1157,"私にそのことをよく考えさせてください。"," Let me think it over.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1158,"私に勘定を払わせてください。"," Let me pay the check.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1159,"私は週末までに読む本がたくさんあるんです。"," I have a lot of books to read by the weekend.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1160,"私は売る本が沢山あります。"," I have a lot of books to sell.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1161,"私はパーティへ着て行くものが何もないんです。"," I have nothing to wear for the party.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1162,"私は彼女と別れる理由はありません。"," I have no reason to break up with her.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1163,"私は今日会う人が大勢いるんです。"," I have a lot of people to see today.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1164,"渋谷へ行くには２つの方法があります。"," There are two ways to get to Shibuya.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1165,"私にこれを入れるものを持ってきてください。"," Bring me something to put this in.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1166,"私はレコードを入れておくケースが欲しい。"," I want a case to keep my records in.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1167,"私には相談する人が誰もいないんです。"," I have nobody to talk to.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1168,"彼には世話する人が大勢いるんです。"," He has a lot of people to take care of.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1169,"彼は処分する家具が沢山あるんです。"," He has a lot of furniture to get rid of.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1170,"私は恐れているものは何もありません。"," I have nothing to be afraid of.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1171,"彼は誇りにしているものが沢山あります。"," He has a lot of things to be proud of.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1172,"彼は私と話すためにここへ来たのです。"," He came here to talk to me.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1173,"彼は体重を減らすために甘いものを避けています。"," He stays away from sweets to lose weight.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1174,"彼は息子に会うためにロンドンへ行きました。"," He went to London to see his son.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1175,"彼は野菜を買うためにスーパーへ行きました。"," He went to the supermarket to buy some vegetables.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1176,"彼らは彼を見送るために空港へ行きました。"," They went to the airport to see him off.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1177,"彼らは成功を祝うためにパーティを開いた。"," They had a party to celebrate their success.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1178,"それを聴いて嬉しいです。"," I'm glad to hear that.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1179,"お知り合いになれて嬉しいです。"," I'm pleased to meet you.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1180,"それを聞いて残念です。"," I'm sorry to hear that.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1181,"それを聞いて失望しています。"," I'm disappointed to hear that.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1182,"新聞であなたの記事を見て驚いています。"," I'm surprised to see your article in the paper.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1183,"このペンは使いやすい。"," This pen is easy to use.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1184,"この商品は売りにくい。"," This product is hard to sell.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1185,"彼は近づきにくい。"," He's hard to approach.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1186,"あなたの質問は答えるのは難しい。"," Your question is hard to answer.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1187,"彼は説得するのは不可能だ。"," He's impossible to persuade.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1188,"ロシア語は学ぶのは難しい。"," Russian is hard to learn.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1189,"この湖は泳ぐには危険です。"," This lake is dangerous to swim in.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1190,"この湖はスケートをするには安全です。"," This lake is safe to skate on.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1191,"この辺は住むには危険です。"," This neighborhood is dangerous to live in.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
1192,"このレストランは話すには騒々しい。"," This restaurant is noisy to talk in.","2025-09-24 22:58:56","2025-09-24 22:58:56",TRUE
